Point_ID,Line_ID,Station,Date_Time,Latitude,Longitude,Easting_km_local,Northing_km_local,Elevation_m,Survey_Template,Mag_Raw_TMI_nT,Mag_Base_Station_nT,Mag_Diurnal_Correction_nT,Mag_IGRF_Reference_nT,Mag_Heading_Correction_nT,Mag_Leveling_Correction_nT,Mag_Anomaly_nT,GPS_Altitude_m,Sensor_Height_m,Heading_deg,Lag_Correction_nT,Quality_Flag
SYN00169,L012,169,2026-01-15 00:42:15,30.014210061868248,30.955416967630146,-4.285714285714286,1.5773168673756357,91.06912053937019,Airborne Magnetic,41025.033912598876,40990.863031153094,2.6834665268157023,41000.0,2.4404198584548027,2.615901789251688,24.966347861309508,577.9008380289491,30.0,120.0,-0.44394260920118767,GOOD
SYN00170,L012,170,2026-01-15 00:42:30,30.01398879153697,30.970277978420096,-2.8571428571428568,1.5527558606038774,92.78964393919057,Airborne Magnetic,41020.268451236385,40994.40989871775,2.349055632635389,41000.0,2.4404198584548027,2.615901789251688,20.53529739300054,582.9634754815128,30.0,120.0,-0.41736929768426795,GOOD
SYN00171,L012,171,2026-01-15 00:42:45,30.014385497806128,30.98513898921005,-1.4285714285714288,1.5967902564803362,95.15460168469745,Airborne Magnetic,41013.505366631456,40998.02536168505,2.0357770282626992,41000.0,2.4404198584548027,2.615901789251688,14.085491392443394,589.9106195626673,30.0,120.0,-0.386192590651145,GOOD
SYN00172,L012,172,2026-01-15 00:43:00,30.014060793055922,31.0,0.0,1.5607480292074218,100.5957815527759,Airborne Magnetic,41016.509454600426,41001.56074802921,1.7424324249570886,41000.0,2.4404198584548027,2.615901789251688,17.382923964718678,600.5957815527759,30.0,120.0,-0.3507563531493019,GOOD
SYN00173,L012,173,2026-01-15 00:43:15,30.013783091332165,31.01486101078995,1.4285714285714288,1.5299231378703633,103.03021205822819,Airborne Magnetic,41030.82170113553,41005.1013517093,1.4674867109071457,41000.0,2.4404198584548027,2.615901789251688,31.97011621387562,608.2741941802584,30.0,120.0,-0.3114514309302883,GOOD
SYN00174,L012,174,2026-01-15 00:43:30,30.013764233022055,31.029722021579904,2.8571428571428577,1.5278298654482683,109.19839598100376,Airborne Magnetic,41054.24310243628,41008.6706870083,1.2090980462155438,41000.0,2.4404198584548027,2.615901789251688,55.64990617931678,619.0245644386815,30.0,120.0,-0.26871133959698074,GOOD
SYN00175,L012,175,2026-01-15 00:43:45,30.01428694491108,31.044583032369854,4.2857142857142865,1.5858508851299378,106.80600775059027,Airborne Magnetic,41064.057891929806,41012.30013659941,0.9651516273617973,41000.0,2.4404198584548027,2.615901789251688,65.70864209169875,619.9742902610113,30.0,120.0,-0.2230074831215867,GOOD
SYN00176,L012,176,2026-01-15 00:44:00,30.014793792961058,31.059444043159807,5.714285714285715,1.6421110186774706,112.20395230103499,Airborne Magnetic,41053.904210623354,41015.927825304396,0.7332967116240896,41000.0,2.4404198584548027,2.615901789251688,55.786815700981855,627.0524984466168,30.0,120.0,-0.17484395447198714,GOOD
SYN00177,L012,177,2026-01-15 00:44:15,30.014282405702378,31.074305053949757,7.142857142857142,1.5853470329639907,110.43728637676756,Airborne Magnetic,41040.211199319165,41019.44248989011,0.5109864552977058,41000.0,2.4404198584548027,2.615901789251688,42.316114653122234,625.0921947893554,30.0,120.0,-0.1247519756931695,GOOD
SYN00178,L012,178,2026-01-15 00:44:30,30.014181998516907,31.08916606473971,8.571428571428573,1.5742018353766578,112.00028598735955,Airborne Magnetic,41033.38982572037,41023.00277326395,0.2955200879290407,41000.0,2.4404198584548027,2.615901789251688,35.71020742169119,624.6120925742883,30.0,120.0,-0.0732840387671415,GOOD
SYN00179,L012,179,2026-01-15 00:44:45,30.014327751477524,31.10402707552966,10.0,1.5903804140051547,117.32121749873498,Airborne Magnetic,41032.63691531514,41026.590380414,0.08408691854147812,41000.0,2.4404198584548027,2.615901789251688,35.16873018584945,626.2982996602943,30.0,120.0,-0.021007811875029,GOOD
SYN00180,L013,180,2026-01-15 00:45:00,30.024178549703034,30.89597292447034,-10.0,2.6838190170366945,86.34203703862785,Airborne Magnetic,40980.12043100121,40977.68381901704,-0.12618835074732393,41000.0,1.1448539722592699,0.6584897381074482,-19.094890909934918,577.3649548770685,30.0,122.5,0.031500121727489186,GOOD
SYN00181,L013,181,2026-01-15 00:45:15,30.023786975202007,30.91083393526029,-8.571428571428571,2.6403542474229753,82.72772066905654,Airborne Magnetic,40983.9460574171,40981.21178281885,-0.3381995429990561,41000.0,1.1448539722592699,0.6584897381074482,-15.05725330179456,570.1159140821278,30.0,122.5,0.08366062316399817,GOOD
SYN00182,L013,182,2026-01-15 00:45:30,30.023559836559777,30.925694946050243,-7.142857142857142,2.615141858135072,81.73598494268283,Airborne Magnetic,40989.28656097104,40984.75799900099,-0.554812704526862,41000.0,1.1448539722592699,0.6584897381074482,-9.500136586324231,567.0810765300951,30.0,122.5,0.13489838557851214,GOOD
SYN00183,L013,183,2026-01-15 00:45:45,30.02410658104298,30.940555956840193,-5.714285714285714,2.6758304957708168,80.33218698415476,Airborne Magnetic,40992.35326022871,40988.39011621005,-0.7788201331459905,41000.0,1.1448539722592699,0.6584897381074482,-6.2094299000343085,565.4836408385729,30.0,122.5,0.18464827951117876,GOOD
SYN00184,L013,184,2026-01-15 00:46:00,30.02386242526943,30.955416967630146,-4.285714285714286,2.6487292049068856,87.59727304710685,Airborne Magnetic,41001.43857957329,40991.93444349062,-1.0128952832756208,41000.0,1.1448539722592699,0.6584897381074482,3.1099645946708847,574.4289905366859,30.0,122.5,0.23236158602188453,GOOD
SYN00185,L013,185,2026-01-15 00:46:15,30.02426134402746,30.970277978420096,-2.8571428571428568,2.693009187048261,96.66936048392203,Airborne Magnetic,40997.81438845518,40995.55015204419,-1.259549084718186,41000.0,1.1448539722592699,0.6584897381074482,-0.267572721993645,586.8431920262442,30.0,122.5,0.277512048813213,GOOD
SYN00186,L013,186,2026-01-15 00:46:30,30.023773948872588,30.98513898921005,-1.4285714285714288,2.6389083248572973,96.38844408106074,Airborne Magnetic,41001.885640906716,40999.06747975343,-1.52108819606639,41000.0,1.1448539722592699,0.6584897381074482,4.065218840889713,591.1444619590305,30.0,122.5,0.3196016786005635,GOOD
SYN00187,L013,187,2026-01-15 00:46:45,30.02326666834324,31.0,0.0,2.5826001860996013,98.3643353906811,Airborne Magnetic,41017.43088638671,41002.5826001861,-1.7995756919580517,41000.0,1.1448539722592699,0.6584897381074482,19.888951816774636,598.3643353906812,30.0,122.5,0.3581662457098397,GOOD
SYN00188,L013,188,2026-01-15 00:47:00,30.02321488810269,31.01486101078995,1.4285714285714288,2.5768525793985946,104.36833270001598,Airborne Magnetic,41039.328766521256,41006.148281150825,-2.0967946560557436,41000.0,1.1448539722592699,0.6584897381074482,42.08405091541891,609.6123148220462,30.0,122.5,0.3927804003218283,GOOD
SYN00189,L013,189,2026-01-15 00:47:15,30.024302847429347,31.029722021579904,2.8571428571428577,2.6976160646576712,103.9714277842427,Airborne Magnetic,41068.77785808833,41009.840473207514,-2.414215118974738,41000.0,1.1448539722592699,0.6584897381074482,71.85056294541238,613.7975962419205,30.0,122.5,0.4230623638892753,GOOD
SYN00190,L013,190,2026-01-15 00:47:30,30.024329059245044,31.044583032369854,4.2857142857142865,2.700525576199753,109.65123825541129,Airborne Magnetic,41075.7077041868,41013.41481129048,-2.752964742781083,41000.0,1.1448539722592699,0.6584897381074482,79.11915866769078,622.8195207658323,30.0,122.5,0.44867813998244604,GOOD
SYN00191,L013,191,2026-01-15 00:47:45,30.02364322683637,31.059444043159807,5.714285714285715,2.6243981788371173,112.87766455127183,Airborne Magnetic,41059.60385220829,41016.91011246455,-3.1138036115479104,41000.0,1.1448539722592699,0.6584897381074482,63.3761455579409,627.7262106968537,30.0,122.5,0.46934519811942416,GOOD
SYN00192,L013,192,2026-01-15 00:48:00,30.02356983292363,31.074305053949757,7.142857142857142,2.6162514545229816,114.04052817906165,Airborne Magnetic,41040.53744681974,41020.473394311666,-3.497103441260225,41000.0,1.1448539722592699,0.6584897381074482,44.69303999910727,628.6954365916495,30.0,122.5,0.4848355899501783,GOOD
SYN00193,L013,193,2026-01-15 00:48:15,30.024234565036558,31.08916606473971,8.571428571428573,2.690036719058109,116.34885291445782,Airborne Magnetic,41029.031142932654,41024.11860814763,-3.9028314726071334,41000.0,1.1448539722592699,0.6584897381074482,33.59246414337059,628.9606595013865,30.0,122.5,0.4949784634242736,GOOD
SYN00194,L013,194,2026-01-15 00:48:30,30.023308983063846,31.10402707552966,10.0,2.587297120086682,115.08340015036296,Airborne Magnetic,41026.10592061817,41027.58729712009,-4.330539257448604,41000.0,1.1448539722592699,0.6584897381074482,31.09494961372212,624.0604823119223,30.0,122.5,0.4996619472120959,GOOD
SYN00195,L014,195,2026-01-15 00:48:45,30.03286866167169,30.89597292447034,-10.0,3.6484214455575565,85.69539862519629,Airborne Magnetic,40976.16322617214,40978.648421445556,-4.7793564945753335,41000.0,-0.2093969802150054,1.2419822651955883,-17.81543506809055,576.7183164636369,30.0,125.0,0.4988343845952696,GOOD
SYN00196,L014,196,2026-01-15 00:49:00,30.033422915298228,30.91083393526029,-8.571428571428571,3.7099435981033513,82.57601870102853,Airborne Magnetic,40976.14222947445,40982.28137216953,-5.247990013407424,41000.0,-0.2093969802150054,1.2419822651955883,-17.367798246950656,569.9642121140997,30.0,125.0,0.4925049032170134,GOOD
SYN00197,L014,197,2026-01-15 00:49:15,30.033048885778392,30.925694946050243,-7.142857142857142,3.6684263214014057,86.32596577893247,Airborne Magnetic,40981.16593709168,40985.81128346426,-5.734727946132008,41000.0,-0.2093969802150054,1.2419822651955883,-11.857352696990233,571.6710573663446,30.0,125.0,0.4807433144083433,GOOD
SYN00198,L014,198,2026-01-15 00:49:30,30.033189240104928,30.940555956840193,-5.714285714285714,3.6840056516469866,89.31748352391081,Airborne Magnetic,40981.98295575652,40989.39829136593,-6.237449070106859,41000.0,-0.2093969802150054,1.2419822651955883,-10.537612908183178,574.468937378329,30.0,125.0,0.4636793432005102,GOOD
SYN00199,L014,199,2026-01-15 00:49:45,30.033132187480856,30.955416967630146,-4.285714285714286,3.677672810374809,86.53817630257572,Airborne Magnetic,40988.556471727075,40992.96338709609,-6.753637243807657,41000.0,-0.2093969802150054,1.2419822651955883,-3.4479087639246018,573.3698937921547,30.0,125.0,0.441501197516288,GOOD
SYN00200,L014,200,2026-01-15 00:50:00,30.03331273430872,30.970277978420096,-2.8571428571428568,3.697713508267747,89.85219828375422,Airborne Magnetic,40990.58133887228,40996.554856365416,-7.280400801820617,41000.0,-0.2093969802150054,1.2419822651955883,-0.8962780607015475,580.0260298260764,30.0,125.0,0.41445349232128853,GOOD
SYN00201,L014,201,2026-01-15 00:50:15,30.033698286493408,30.98513898921005,-1.4285714285714288,3.740509800768338,97.9699239155917,Airborne Magnetic,40994.13026155203,41000.16908122934,-7.814496718021621,41000.0,-0.2093969802150054,1.2419822651955883,3.18674053524785,592.7259417935616,30.0,125.0,0.38283455163097974,GOOD
SYN00202,L014,202,2026-01-15 00:50:30,30.033223729032358,31.0,0.0,3.6878339225918593,98.8797452420915,Airborne Magnetic,41008.02617078389,41003.687833922595,-8.352359291763786,41000.0,-0.2093969802150054,1.2419822651955883,17.620512340845494,598.8797452420915,30.0,125.0,0.3469931181310576,GOOD
SYN00203,L014,203,2026-01-15 00:50:45,30.03342313583826,31.01486101078995,1.4285714285714288,3.7099680780468636,106.01919196541883,Airborne Magnetic,41032.96049000901,41007.28139664947,-8.890133060221725,41000.0,-0.2093969802150054,1.2419822651955883,43.09260533443205,611.263174087449,30.0,125.0,0.3073245067025692,GOOD
SYN00204,L014,204,2026-01-15 00:51:00,30.032452285065535,31.029722021579904,2.8571428571428577,3.6022036422745485,106.02735555092384,Airborne Magnetic,41061.56034834608,41010.74506078513,-9.423709591586688,41000.0,-0.2093969802150054,1.2419822651955883,72.22604020286428,615.8535240086017,30.0,125.0,0.2642662442766944,GOOD
SYN00205,L014,205,2026-01-15 00:51:15,30.03317352964179,31.044583032369854,4.2857142857142865,3.682261790238585,112.9596288905402,Airborne Magnetic,41077.218880309985,41014.39654750452,-9.948767769113658,41000.0,-0.2093969802150054,1.2419822651955883,88.4096303442949,626.1279114009612,30.0,125.0,0.21829324410959852,GOOD
SYN00206,L014,206,2026-01-15 00:51:30,30.032887219058594,31.059444043159807,5.714285714285715,3.6504813155040745,112.73646461151786,Airborne Magnetic,41058.51315794861,41017.93619560122,-10.460817135584692,41000.0,-0.2093969802150054,1.2419822651955883,70.21595734939376,627.5850107570997,30.0,125.0,0.16991256770295382,GOOD
SYN00207,L014,207,2026-01-15 00:51:45,30.032751873909,31.074305053949757,7.142857142857142,3.635458003898844,114.52534581947397,Airborne Magnetic,41034.922207678945,41021.49260086104,-10.955243832026419,41000.0,-0.2093969802150054,1.2419822651955883,47.119433776164556,629.1802542320618,30.0,125.0,0.11965783214377876,GOOD
SYN00208,L014,208,2026-01-15 00:52:00,30.032874634519267,31.08916606473971,8.571428571428573,3.6490844316386393,117.70486717190137,Airborne Magnetic,41016.88112517089,41025.07765586021,-11.427358633901488,41000.0,-0.2093969802150054,1.2419822651955883,29.550466069989966,630.3166737588301,30.0,125.0,0.06808332454812303,GOOD
SYN00209,L014,209,2026-01-15 00:52:15,30.03307068097917,31.10402707552966,10.0,3.6708455886877567,113.4538590492823,Airborne Magnetic,41016.31514973305,41028.67084558869,-11.872446562827456,41000.0,-0.2093969802150054,1.2419822651955883,29.429578561068524,622.4309412108416,30.0,125.0,0.01575788852363462,GOOD
SYN00210,L015,210,2026-01-15 00:52:30,30.043004308170786,30.89597292447034,-10.0,4.773478206957398,82.25149104485043,Airborne Magnetic,40965.359014072106,40979.77347820696,-12.285817532445694,41000.0,-1.5529142706151249,-0.44485643030206257,-22.800024825752228,573.2744088832911,30.0,127.5,-0.036741349919424134,GOOD
SYN00211,L015,211,2026-01-15 00:52:45,30.042196273842826,30.91083393526029,-8.571428571428571,4.683786396553575,82.8608662897433,Airborne Magnetic,40967.55121300002,40983.25521496798,-12.662857473586854,41000.0,-1.5529142706151249,-0.44485643030206257,-20.23078595669362,570.2490597028145,30.0,127.5,-0.08883534780833394,GOOD
SYN00212,L015,212,2026-01-15 00:53:00,30.04268529157628,30.925694946050243,-7.142857142857142,4.738067364966934,85.22107465468454,Airborne Magnetic,40975.429904274206,40986.88092450782,-12.999079376513038,41000.0,-1.5529142706151249,-0.44485643030206257,-12.015872779586099,570.5661662420968,30.0,127.5,-0.13994953179130903,GOOD
SYN00213,L015,213,2026-01-15 00:53:15,30.0424997777291,30.940555956840193,-5.714285714285714,4.717475327929814,82.72139754904524,Airborne Magnetic,40975.39582603295,40990.431761042215,-13.290173686846618,41000.0,-1.5529142706151249,-0.44485643030206257,-11.758856710504952,567.8728514034634,30.0,127.5,-0.1895201354229804,GOOD
SYN00214,L015,214,2026-01-15 00:53:30,30.042556172806204,30.955416967630146,-4.285714285714286,4.723735181488679,89.544204672958,Airborne Magnetic,40982.00650241991,40994.00944946721,-13.532057496840789,41000.0,-1.5529142706151249,-0.44485643030206257,-4.906296513552698,576.375922162537,30.0,127.5,-0.2370004172545633,GOOD
SYN00215,L015,215,2026-01-15 00:53:45,30.04303560737185,30.970277978420096,-2.8571428571428568,4.776952418275342,90.33419917794633,Airborne Magnetic,40983.07647534089,40997.63409527542,-13.7209219848571,41000.0,-1.5529142706151249,-0.44485643030206257,-3.6474591045553475,580.5080307202685,30.0,127.5,-0.2818666911459824,GOOD
SYN00216,L015,216,2026-01-15 00:54:00,30.042868168673362,30.98513898921005,-1.4285714285714288,4.758366722743315,97.39040918002337,Airborne Magnetic,40988.73775609779,41001.18693815132,-13.853277573172601,41000.0,-1.5529142706151249,-0.44485643030206257,2.1461772406618898,592.1464270579933,30.0,127.5,-0.32362410228830185,GOOD
SYN00217,L015,217,2026-01-15 00:54:15,30.043156198464512,31.0,0.0,4.790338029560867,94.25341178428688,Airborne Magnetic,41000.41040478562,41004.79033802956,-13.925996297359617,41000.0,-1.5529142706151249,-0.44485643030206257,13.891544652680713,594.2534117842869,30.0,127.5,-0.361812085229565,GOOD
SYN00218,L015,218,2026-01-15 00:54:30,30.04261857547832,31.01486101078995,1.4285714285714288,4.730661878093161,101.43427887106813,Airborne Magnetic,41023.05354184049,41008.30209044952,-13.93635090921431,41000.0,-1.5529142706151249,-0.44485643030206257,36.54503631940312,606.6782609930983,30.0,127.5,-0.3960094437044499,GOOD
SYN00219,L015,219,2026-01-15 00:54:45,30.042423463070236,31.029722021579904,2.8571428571428577,4.70900440079633,103.31813052053565,Airborne Magnetic,41052.77584718623,41011.85186154365,-13.8820502692456,41000.0,-1.5529142706151249,-0.44485643030206257,66.21304102517747,613.1442989782134,30.0,127.5,-0.42583899623951627,GOOD
SYN00220,L015,220,2026-01-15 00:55:00,30.04259358335665,31.044583032369854,4.2857142857142865,4.727887752587938,108.18795361280101,Airborne Magnetic,41054.42737594483,41015.44217346687,-13.76127062370347,41000.0,-1.5529142706151249,-0.44485643030206257,67.74379013823632,621.3562361232221,30.0,127.5,-0.4509717362951069,GOOD
SYN00221,L015,221,2026-01-15 00:55:15,30.042761639431657,31.059444043159807,5.714285714285715,4.746541976914006,112.74961264784287,Airborne Magnetic,41043.512191479436,41019.03225626263,-13.572682404600585,41000.0,-1.5529142706151249,-0.44485643030206257,56.640017453733854,627.5981587934248,30.0,127.5,-0.47113046105941037,GOOD
SYN00222,L015,222,2026-01-15 00:55:30,30.042737883239653,31.074305053949757,7.142857142857142,4.743905039601306,113.42874551478857,Airborne Magnetic,41028.03884149854,41022.601047896744,-13.315472238689624,41000.0,-1.5529142706151249,-0.44485643030206257,40.90945730693053,628.0836539273764,30.0,127.5,-0.4860928288707203,GOOD
SYN00223,L015,223,2026-01-15 00:55:45,30.042283482724088,31.08916606473971,8.571428571428573,4.693466582373823,113.85979956051848,Airborne Magnetic,41018.58537281801,41026.122038010944,-12.989359902381803,41000.0,-1.5529142706151249,-0.44485643030206257,31.12987629009145,626.4716061474472,30.0,127.5,-0.49569381154589875,GOOD
SYN00224,L015,224,2026-01-15 00:56:00,30.042706862130885,31.10402707552966,10.0,4.740461696528272,113.6451070398424,Airborne Magnetic,41018.55583880399,41029.74046169653,-12.594610013571856,41000.0,-1.5529142706151249,-0.44485643030206257,30.705592387261238,622.6221892014017,30.0,127.5,-0.49982751456696545,GOOD
SYN00225,L016,225,2026-01-15 00:56:15,30.052239665021766,30.89597292447034,-10.0,5.798602817416082,84.33548679584848,Airborne Magnetic,40966.88837918477,40980.79860281741,-12.132038307681038,41000.0,-2.8168293767153454,0.09981872378880724,-20.879763783760104,575.3584046342892,30.0,130.0,-0.49844834504997304,GOOD
SYN00226,L016,226,2026-01-15 00:56:30,30.053064618429836,30.91083393526029,-8.571428571428571,5.890172645711883,81.49964537208211,Airborne Magnetic,40969.19945263055,40984.46160121714,-11.603012403325504,41000.0,-2.8168293767153454,0.09981872378880724,-19.097716242333668,568.8878387851533,30.0,130.0,-0.4915715146139984,GOOD
SYN00227,L016,227,2026-01-15 00:56:45,30.052833760978935,30.925694946050243,-7.142857142857142,5.864547468661793,85.50481001445739,Airborne Magnetic,40976.42348788069,40988.00740461152,-11.009447022226384,41000.0,-2.8168293767153454,0.09981872378880724,-12.467246373297208,570.8499016018695,30.0,130.0,-0.479272871603829,GOOD
SYN00228,L016,228,2026-01-15 00:57:00,30.051849945497192,30.940555956840193,-5.714285714285714,5.7553439501881725,86.97067390972555,Airborne Magnetic,40980.579113746244,40991.46962966447,-10.353793687651962,41000.0,-2.8168293767153454,0.09981872378880724,-8.967273842314576,572.1221277641437,30.0,130.0,-0.46168806451685684,GOOD
SYN00229,L016,229,2026-01-15 00:57:15,30.052053859006744,30.955416967630146,-4.285714285714286,5.777978349748558,88.82849010931601,Airborne Magnetic,40983.065181555496,40995.063692635464,-9.639024985166056,41000.0,-2.8168293767153454,0.09981872378880724,-7.195974735547175,575.660207598895,30.0,130.0,-0.4390110458612003,GOOD
SYN00230,L016,230,2026-01-15 00:57:30,30.051630054091326,30.970277978420096,-2.8571428571428568,5.730936004137045,92.33401198151199,Airborne Magnetic,40989.3553318609,40998.588078861285,-8.86861352809985,41000.0,-2.8168293767153454,0.09981872378880724,-1.6762358872114833,582.5078435238343,30.0,130.0,-0.41149193294682823,GOOD
SYN00231,L016,231,2026-01-15 00:57:45,30.051944553186054,30.98513898921005,-1.4285714285714288,5.765845403651986,95.48612412399183,Airborne Magnetic,40993.89581466873,41002.19441683222,-8.046505827321923,41000.0,-2.8168293767153454,0.09981872378880724,2.042139219836421,590.2421420019617,30.0,130.0,-0.37943424920419594,GOOD
SYN00232,L016,232,2026-01-15 00:58:00,30.0522711521113,31.0,0.0,5.802097884354139,102.9097270285913,Airborne Magnetic,41002.32972982619,41005.802097884356,-7.177091319927553,41000.0,-2.8168293767153454,0.09981872378880724,9.606639869907262,602.9097270285913,30.0,130.0,-0.3431915764574086,GOOD
SYN00233,L016,233,2026-01-15 00:58:15,30.05259196242384,31.01486101078995,1.4285714285714288,5.837707829046055,102.61181288898085,Airborne Magnetic,41021.96161859772,41009.40913640047,-6.265166863798618,41000.0,-2.8168293767153454,0.09981872378880724,28.326604185309,607.855795011011,30.0,130.0,-0.30316365507583093,GOOD
SYN00234,L016,234,2026-01-15 00:58:30,30.05189468766397,31.029722021579904,2.8571428571428577,5.760310330700781,105.8666392003538,Airborne Magnetic,41041.09405560805,41012.90316747355,-5.315897054026016,41000.0,-2.8168293767153454,0.09981872378880724,46.509771385866365,615.6928076580316,30.0,130.0,-0.25979197501771634,GOOD
SYN00235,L016,235,2026-01-15 00:58:45,30.051921692131604,31.044583032369854,4.2857142857142865,5.7633078266078135,108.12627337001017,Airborne Magnetic,41050.217494409626,41016.47759354089,-4.334770762398841,41000.0,-2.8168293767153454,0.09981872378880724,54.652083895812716,621.2945558804312,30.0,130.0,-0.2135549063946603,GOOD
SYN00236,L016,236,2026-01-15 00:59:00,30.05138362272992,31.059444043159807,5.714285714285715,5.703582123020979,109.99834747524791,Airborne Magnetic,41048.366373204975,41019.98929640874,-3.327554342052429,41000.0,-2.8168293767153454,0.09981872378880724,51.79374627081739,624.8468936208297,30.0,130.0,-0.16496242326455995,GOOD
SYN00237,L016,237,2026-01-15 00:59:15,30.052098802228727,31.074305053949757,7.142857142857142,5.78296704738873,111.09044278892844,Airborne Magnetic,41027.86936463767,41023.64010990453,-2.300241975482077,41000.0,-2.8168293767153454,0.09981872378880724,30.269425336944145,625.7453512015162,30.0,130.0,-0.11455047884726988,GOOD
SYN00238,L016,238,2026-01-15 00:59:30,30.051774568538164,31.08916606473971,8.571428571428573,5.746977107736143,112.37825796688023,Airborne Magnetic,41024.7847757692,41027.17554853631,-1.2590036750741116,41000.0,-2.8168293767153454,0.09981872378880724,26.143598168065687,624.990064553809,30.0,130.0,-0.06287509420179455,GOOD
SYN00239,L016,239,2026-01-15 00:59:45,30.05196663159564,31.10402707552966,10.0,5.768296107115883,113.61654913718085,Airborne Magnetic,41026.13352758967,41030.76829610712,-0.21013147074114635,41000.0,-2.8168293767153454,0.09981872378880724,26.44347778419938,622.5936312987402,30.0,130.0,-0.010506225564238228,GOOD
SYN00240,L017,240,2026-01-15 01:00:00,30.06132460209037,30.89597292447034,-10.0,6.80703083203119,84.395614968681,Airborne Magnetic,40977.91331436042,40981.80703083203,0.8400156611043592,41000.0,-3.9363541739430423,-1.0461357349504152,-23.972837035633322,575.4185328071217,30.0,132.5,0.04197852201295975,GOOD
SYN00241,L017,241,2026-01-15 01:00:15,30.061606619468357,30.91083393526029,-8.571428571428571,6.838334760987792,83.42936915001748,Airborne Magnetic,40982.79968887708,40985.40976333241,1.8850675593633008,41000.0,-3.9363541739430423,-1.0461357349504152,-20.131514417234914,570.8175625630887,30.0,132.5,0.09400026538480889,GOOD
SYN00242,L017,242,2026-01-15 01:00:30,30.06100717231985,30.925694946050243,-7.142857142857142,6.771796127503628,82.3785904460315,Airborne Magnetic,40984.588861135075,40988.91465327036,2.918698755486009,41000.0,-3.9363541739430423,-1.0461357349504152,-19.37597335536154,567.7236820334437,30.0,132.5,0.1449852281343285,GOOD
SYN00243,L017,243,2026-01-15 01:00:45,30.061111923003082,30.940555956840193,-5.714285714285714,6.783423453342254,87.24009519636371,Airborne Magnetic,40990.336049648125,40992.49770916763,3.934683889516913,41000.0,-3.9363541739430423,-1.0461357349504152,-14.64476997633935,572.3915490507818,30.0,132.5,0.19437106906819843,GOOD
SYN00244,L017,244,2026-01-15 01:01:00,30.062407884212963,30.955416967630146,-4.285714285714286,6.927275147639025,89.30738021902759,Airborne Magnetic,40995.33225202814,40996.212989433356,4.926952093332371,41000.0,-3.9363541739430423,-1.0461357349504152,-10.640835800137186,576.1390977086065,30.0,132.5,0.24161308458703973,GOOD
SYN00245,L017,245,2026-01-15 01:01:15,30.061176651891053,30.970277978420096,-2.8571428571428568,6.7906083599069325,90.68971401001146,Airborne Magnetic,41007.17398499415,40999.64775121705,5.889639780650837,41000.0,-3.9363541739430423,-1.0461357349504152,0.2382094785480393,580.8635455523337,30.0,132.5,0.2861902165209715,GOOD
SYN00246,L017,246,2026-01-15 01:01:30,30.061245349910088,30.98513898921005,-1.4285714285714288,6.798233840019709,93.38097814577154,Airborne Magnetic,41011.14657320191,41003.22680526859,6.817141300661495,41000.0,-3.9363541739430423,-1.0461357349504152,3.283296166298921,588.1369960237414,30.0,132.5,0.3276107991667222,GOOD
SYN00247,L017,247,2026-01-15 01:01:45,30.062302538777395,31.0,0.0,6.915581804290746,99.71373948080145,Airborne Magnetic,41013.79612340332,41006.91558180429,7.704156935267405,41000.0,-3.9363541739430423,-1.0461357349504152,5.045830733104619,599.7137394808015,30.0,132.5,0.3654179821390625,GOOD
SYN00248,L017,248,2026-01-15 01:02:00,30.062687459008355,31.01486101078995,1.4285714285714288,6.9583079499275104,102.9378283818818,Airborne Magnetic,41024.61778476454,41010.529736521356,8.545737748717693,41000.0,-3.9363541739430423,-1.0461357349504152,15.025911280868993,608.181810503912,30.0,132.5,0.39919476922494845,GOOD
SYN00249,L017,249,2026-01-15 01:02:15,30.061218401783826,31.029722021579904,2.8571428571428577,6.79524259800488,103.37756466473205,Airborne Magnetic,41036.73806543436,41013.93809974086,9.33732683249459,41000.0,-3.9363541739430423,-1.0461357349504152,26.354602866913435,613.2037331224099,30.0,132.5,0.42856861766408205,GOOD
SYN00250,L017,250,2026-01-15 01:02:30,30.061507885629606,31.044583032369854,4.2857142857142865,6.827375304886373,109.28455452310043,Airborne Magnetic,41041.60792868049,41017.54166101917,10.074796527350692,41000.0,-3.9363541739430423,-1.0461357349504152,30.48699641819078,622.4528370335214,30.0,132.5,0.4532155471278936,GOOD
SYN00251,L017,251,2026-01-15 01:02:45,30.0617636710378,31.059444043159807,5.714285714285715,6.855767485195514,112.35650736811743,Airborne Magnetic,41043.847149914574,41021.141481770916,10.754481247931643,41000.0,-3.9363541739430423,-1.0461357349504152,32.04653293169215,627.2050535136993,30.0,132.5,0.47286371307676145,GOOD
SYN00252,L017,252,2026-01-15 01:03:00,30.06226354206247,31.074305053949757,7.142857142857142,6.911253168934118,111.55433956684601,Airborne Magnetic,41037.59818393141,41024.76839602608,11.373205582990408,41000.0,-3.9363541739430423,-1.0461357349504152,25.17884261347174,626.2092479794338,30.0,132.5,0.48729640508293526,GOOD
SYN00253,L017,253,2026-01-15 01:03:15,30.061284963783972,31.08916606473971,8.571428571428573,6.802630980020765,114.32440860456002,Airborne Magnetic,41038.65596105445,41028.23120240859,11.928307395281756,41000.0,-3.9363541739430423,-1.0461357349504152,25.681517924216703,626.9362151914888,30.0,132.5,0.496354437049027,GOOD
