Point_ID,Line_ID,Station,Date_Time,Latitude,Longitude,Easting_km_local,Northing_km_local,Elevation_m,Survey_Template,Mag_Raw_TMI_nT,Mag_Base_Station_nT,Mag_Diurnal_Correction_nT,Mag_IGRF_Reference_nT,Mag_Heading_Correction_nT,Mag_Leveling_Correction_nT,Mag_Anomaly_nT,GPS_Altitude_m,Sensor_Height_m,Heading_deg,Roll_deg,Pitch_deg,Yaw_deg,Quality_Flag
SYN00156,L011,156,2026-01-15 00:39:00,30.004788529462456,30.98513898921005,-1.4285714285714288,0.5315267703326004,93.65627539675359,UAV Magnetic,41036.0686280225,40996.960098198906,8.782779288121638,41000.0,3.610890138912289,0.6586300183943643,27.944478752770852,141.69104170521803,5.0,235.0,-1.9953375383810785,-1.4648414375101466,235.0,GOOD
SYN00157,L011,157,2026-01-15 00:39:15,30.005095724053284,31.0,0.0,0.5656253699146072,99.8995530507416,UAV Magnetic,41020.194668788135,41000.56562536991,8.244666619876428,41000.0,3.610890138912289,0.6586300183943643,12.608632186655926,149.8995530507416,5.0,235.0,-1.9999969334167655,-1.4421024684817416,235.0,GOOD
SYN00158,L011,158,2026-01-15 00:39:30,30.004561657347136,31.01486101078995,1.4285714285714288,0.5063439655321189,109.04762145698032,UAV Magnetic,41031.37182388138,41004.07777253696,7.707257706677892,41000.0,3.610890138912289,0.6586300183943643,24.32319619309685,161.01285514851588,5.0,235.0,-1.9948472863249849,-1.413856470083659,235.0,GOOD
SYN00159,L011,159,2026-01-15 00:39:45,30.00431457692628,31.029722021579904,2.8571428571428577,0.47891803881700395,107.98324358065027,UAV Magnetic,41036.71974531324,41007.62177518167,7.174352883528885,41000.0,3.610890138912289,0.6586300183943643,30.20402244810514,160.95295280976663,5.0,235.0,-1.9799138536970942,-1.3802113067334087,235.0,GOOD
SYN00160,L011,160,2026-01-15 00:40:00,30.004393793864725,31.044583032369854,4.2857142857142865,0.48771111898439007,113.55487688546195,UAV Magnetic,41037.78934156519,41011.20199683327,6.649455818598053,41000.0,3.610890138912289,0.6586300183943643,31.798515764991794,166.07723820284772,5.0,235.0,-1.955269876980272,-1.341295460911791,235.0,GOOD
SYN00161,L011,161,2026-01-15 00:40:15,30.004480240962994,31.059444043159807,5.714285714285715,0.49730674689225485,113.28716824797574,UAV Magnetic,41035.36081617092,41014.78302103261,6.135741419982213,41000.0,3.610890138912289,0.6586300183943643,29.883704769333168,164.1290564465188,5.0,235.0,-1.9210362232627445,-1.2972575425203692,235.0,GOOD
SYN00162,L011,162,2026-01-15 00:40:30,30.00550859980875,31.074305053949757,7.142857142857142,0.6114545787710916,115.77524304851372,UAV Magnetic,41032.98163472494,41018.468597435916,5.63602803198304,41000.0,3.610890138912289,0.6586300183943643,28.004236711351883,164.52507809325323,5.0,235.0,-1.8773807924776962,-1.248265721377351,235.0,GOOD
SYN00163,L011,163,2026-01-15 00:40:45,30.004445588489233,31.08916606473971,8.571428571428573,0.4934603223047095,115.09298956164295,UAV Magnetic,41031.82645377582,41021.92203175088,5.15275420765486,41000.0,3.610890138912289,0.6586300183943643,27.332329586558377,162.36194872871062,5.0,235.0,-1.8245176939332528,-1.1945070850190274,235.0,GOOD
SYN00164,L011,164,2026-01-15 00:41:00,30.00504374196057,31.10402707552966,10.0,0.5598553576231388,114.45878288805515,UAV Magnetic,41033.20028039166,41025.55985535762,4.687960292130446,41000.0,3.610890138912289,0.6586300183943643,29.170950117923827,161.58201006406574,5.0,235.0,-1.7627061962072532,-1.1361869242591722,235.0,GOOD
SYN00165,L012,165,2026-01-15 00:41:15,30.01389937190358,30.89597292447034,-10.0,1.542830281297572,83.22090002838148,UAV Magnetic,40980.45527484747,40976.542830281294,4.243274996455107,41000.0,2.4404198584548027,2.615901789251688,-21.172098359738563,136.09767285237092,5.0,240.0,-1.6922494555571044,-1.0735279492346683,240.0,GOOD
SYN00166,L012,166,2026-01-15 00:41:30,30.014560453053477,30.91083393526029,-8.571428571428571,1.6162102889360228,85.23211264523862,UAV Magnetic,40985.324328573086,40980.18763886036,3.819907084964978,41000.0,2.4404198584548027,2.615901789251688,-15.879676722628325,137.96315347817094,5.0,240.0,-1.613493029081241,-1.0067694389310695,240.0,GOOD
SYN00167,L012,167,2026-01-15 00:41:45,30.014363472135724,30.925694946050243,-7.142857142857142,1.5943454070652876,83.24207676660706,UAV Magnetic,41001.22658393414,40983.73720254992,3.418642241263325,41000.0,2.4404198584548027,2.615901789251688,0.4238434821329742,134.49224172186754,5.0,240.0,-1.5268231799244785,-0.9361663274359028,240.0,GOOD
SYN00168,L012,168,2026-01-15 00:42:00,30.01416830497761,30.940555956840193,-5.714285714285714,1.5726818525147295,87.81304486111613,UAV Magnetic,41016.605079075765,40987.2869675668,3.039845119221957,41000.0,2.4404198584548027,2.615901789251688,16.181135745793902,136.97115666257304,5.0,240.0,-1.4326649828393578,-0.8619882304090069,240.0,GOOD
SYN00169,L012,169,2026-01-15 00:42:15,30.014210061868248,30.955416967630146,-4.285714285714286,1.5773168673756357,91.06912053937019,UAV Magnetic,41025.033912598876,40990.863031153094,2.6834665268157023,41000.0,2.4404198584548027,2.615901789251688,24.966347861309508,138.54675922198444,5.0,240.0,-1.3314802393948806,-0.7845184154876281,240.0,GOOD
SYN00170,L012,170,2026-01-15 00:42:30,30.01398879153697,30.970277978420096,-2.8571428571428568,1.5527558606038774,92.78964393919057,UAV Magnetic,41020.268451236385,40994.40989871775,2.349055632635389,41000.0,2.4404198584548027,2.615901789251688,20.53529739300054,139.8199347100742,5.0,240.0,-1.2237652130575203,-0.7040527205580193,240.0,GOOD
SYN00171,L012,171,2026-01-15 00:42:45,30.014385497806128,30.98513898921005,-1.4285714285714288,1.5967902564803362,95.15460168469745,UAV Magnetic,41013.505366631456,40998.02536168505,2.0357770282626992,41000.0,2.4404198584548027,2.615901789251688,14.085491392443394,143.1893679931619,5.0,240.0,-1.1100481952528511,-0.6208984240243949,240.0,GOOD
SYN00172,L012,172,2026-01-15 00:43:00,30.014060793055922,31.0,0.0,1.5607480292074218,100.5957815527759,UAV Magnetic,41016.509454600426,41001.56074802921,1.7424324249570886,41000.0,2.4404198584548027,2.615901789251688,17.382923964718678,150.59578155277592,5.0,240.0,-0.9908869143451589,-0.5353730713894065,240.0,GOOD
SYN00173,L012,173,2026-01-15 00:43:15,30.013783091332165,31.01486101078995,1.4285714285714288,1.5299231378703633,103.03021205822819,UAV Magnetic,41030.82170113553,41005.1013517093,1.4674867109071457,41000.0,2.4404198584548027,2.615901789251688,31.97011621387562,154.99544574976375,5.0,240.0,-0.8668658002427438,-0.4478032626271198,240.0,GOOD
SYN00174,L012,174,2026-01-15 00:43:30,30.013764233022055,31.029722021579904,2.8571428571428577,1.5278298654482683,109.19839598100376,UAV Magnetic,41054.24310243628,41008.6706870083,1.2090980462155438,41000.0,2.4404198584548027,2.615901789251688,55.64990617931678,162.16810521012013,5.0,240.0,-0.7385931180447141,-0.3585234049792489,240.0,GOOD
SYN00175,L012,175,2026-01-15 00:43:45,30.01428694491108,31.044583032369854,4.2857142857142865,1.5858508851299378,106.80600775059027,UAV Magnetic,41064.057891929806,41012.30013659941,0.9651516273617973,41000.0,2.4404198584548027,2.615901789251688,65.70864209169875,159.328369067976,5.0,240.0,-0.606697984787428,-0.2678744359373615,240.0,GOOD
SYN00176,L012,176,2026-01-15 00:44:00,30.014793792961058,31.059444043159807,5.714285714285715,1.6421110186774706,112.20395230103499,UAV Magnetic,41053.904210623354,41015.927825304396,0.7332967116240896,41000.0,2.4404198584548027,2.615901789251688,55.786815700981855,163.04584049957805,5.0,240.0,-0.4718272839220174,-0.1762025212877004,240.0,GOOD
SYN00177,L012,177,2026-01-15 00:44:15,30.014282405702378,31.074305053949757,7.142857142857142,1.5853470329639907,110.43728637676756,UAV Magnetic,41040.211199319165,41019.44248989011,0.5109864552977058,41000.0,2.4404198584548027,2.615901789251688,42.316114653122234,159.18712142150707,5.0,240.0,-0.3346424926559951,-0.0838577331904538,240.0,GOOD
SYN00178,L012,178,2026-01-15 00:44:30,30.014181998516907,31.08916606473971,8.571428571428573,1.5742018353766578,112.00028598735955,UAV Magnetic,41033.38982572037,41023.00277326395,0.2955200879290407,41000.0,2.4404198584548027,2.615901789251688,35.71020742169119,159.2692451544272,5.0,240.0,-0.1958164377193818,0.008807286658454996,240.0,GOOD
SYN00179,L012,179,2026-01-15 00:44:45,30.014327751477524,31.10402707552966,10.0,1.5903804140051547,117.32121749873498,UAV Magnetic,41032.63691531514,41026.590380414,0.08408691854147812,41000.0,2.4404198584548027,2.615901789251688,35.16873018584945,164.44444467474557,5.0,240.0,-0.05602999546679106,0.10143867367796425,240.0,GOOD
SYN00180,L013,180,2026-01-15 00:45:00,30.024178549703034,30.89597292447034,-10.0,2.6838190170366945,86.34203703862785,UAV Magnetic,40980.12043100121,40977.68381901704,-0.12618835074732393,41000.0,1.1448539722592699,0.6584897381074482,-19.094890909934918,139.21880986261726,5.0,245.0,0.08403124750011354,0.19368269172240332,245.0,GOOD
SYN00181,L013,181,2026-01-15 00:45:15,30.023786975202007,30.91083393526029,-8.571428571428571,2.6403542474229753,82.72772066905654,UAV Magnetic,40983.9460574171,40981.21178281885,-0.3381995429990561,41000.0,1.1448539722592699,0.6584897381074482,-15.05725330179456,135.45876150198887,5.0,245.0,0.22368035681172094,0.28518708391151987,245.0,GOOD
SYN00182,L013,182,2026-01-15 00:45:30,30.023559836559777,30.925694946050243,-7.142857142857142,2.615141858135072,81.73598494268283,UAV Magnetic,40989.28656097104,40984.75799900099,-0.554812704526862,41000.0,1.1448539722592699,0.6584897381074482,-9.500136586324231,132.9861498979433,5.0,245.0,0.3622324194197127,0.3756024178115904,245.0,GOOD
SYN00183,L013,183,2026-01-15 00:45:45,30.02410658104298,30.940555956840193,-5.714285714285714,2.6758304957708168,80.33218698415476,UAV Magnetic,40992.35326022871,40988.39011621005,-0.7788201331459905,41000.0,1.1448539722592699,0.6584897381074482,-6.2094299000343085,129.49029878561169,5.0,245.0,0.4990079027726756,0.4645834198306622,245.0,GOOD
SYN00184,L013,184,2026-01-15 00:46:00,30.02386242526943,30.955416967630146,-4.285714285714286,2.6487292049068856,87.59727304710685,UAV Magnetic,41001.43857957329,40991.93444349062,-1.0128952832756208,41000.0,1.1448539722592699,0.6584897381074482,3.1099645946708847,135.0749117297211,5.0,245.0,0.6333359876029446,0.5517902937322178,245.0,GOOD
SYN00185,L013,185,2026-01-15 00:46:15,30.02426134402746,30.970277978420096,-2.8571428571428568,2.693009187048261,96.66936048392203,UAV Magnetic,40997.81438845518,40995.55015204419,-1.259549084718186,41000.0,1.1448539722592699,0.6584897381074482,-0.267572721993645,143.69965125480567,5.0,245.0,0.7645578579788651,0.6368900182321876,245.0,GOOD
SYN00186,L013,186,2026-01-15 00:46:30,30.023773948872588,30.98513898921005,-1.4285714285714288,2.6389083248572973,96.38844408106074,UAV Magnetic,41001.885640906716,40999.06747975343,-1.52108819606639,41000.0,1.1448539722592699,0.6584897381074482,4.065218840889713,144.4232103895252,5.0,245.0,0.892029932486351,0.7195576187241095,245.0,GOOD
SYN00187,L013,187,2026-01-15 00:46:45,30.02326666834324,31.0,0.0,2.5826001860996013,98.3643353906811,UAV Magnetic,41017.43088638671,41002.5826001861,-1.7995756919580517,41000.0,1.1448539722592699,0.6584897381074482,19.888951816774636,148.3643353906811,5.0,245.0,1.0151270206923466,0.7994774082760354,245.0,GOOD
SYN00188,L013,188,2026-01-15 00:47:00,30.02321488810269,31.01486101078995,1.4285714285714288,2.5768525793985946,104.36833270001598,UAV Magnetic,41039.328766521256,41006.148281150825,-2.0967946560557436,41000.0,1.1448539722592699,0.6584897381074482,42.08405091541891,156.33356639155153,5.0,245.0,1.1332453894091654,0.876344193160125,245.0,GOOD
SYN00189,L013,189,2026-01-15 00:47:15,30.024302847429347,31.029722021579904,2.8571428571428577,2.6976160646576712,103.9714277842427,UAV Magnetic,41068.77785808833,41009.840473207514,-2.414215118974738,41000.0,1.1448539722592699,0.6584897381074482,71.85056294541238,156.94113701335908,5.0,245.0,1.2458057237211542,0.9498644383113198,245.0,GOOD
SYN00190,L013,190,2026-01-15 00:47:30,30.024329059245044,31.044583032369854,4.2857142857142865,2.700525576199753,109.65123825541129,UAV Magnetic,41075.7077041868,41013.41481129048,-2.752964742781083,41000.0,1.1448539722592699,0.6584897381074482,79.11915866769078,162.17359957279703,5.0,245.0,1.352255968251286,1.0197573882644855,245.0,GOOD
SYN00191,L013,191,2026-01-15 00:47:45,30.02364322683637,31.059444043159807,5.714285714285715,2.6243981788371173,112.87766455127183,UAV Magnetic,41059.60385220829,41016.91011246455,-3.1138036115479104,41000.0,1.1448539722592699,0.6584897381074482,63.3761455579409,163.7195527498149,5.0,245.0,1.4520740347325065,1.0857561392894493,245.0,GOOD
SYN00192,L013,192,2026-01-15 00:48:00,30.02356983292363,31.074305053949757,7.142857142857142,2.6162514545229816,114.04052817906165,UAV Magnetic,41040.53744681974,41020.473394311666,-3.497103441260225,41000.0,1.1448539722592699,0.6584897381074482,44.69303999910727,162.79036322380117,5.0,245.0,1.5447703626045806,1.1476086586297323,245.0,GOOD
SYN00193,L013,193,2026-01-15 00:48:15,30.024234565036558,31.08916606473971,8.571428571428573,2.690036719058109,116.34885291445782,UAV Magnetic,41029.031142932654,41024.11860814763,-3.9028314726071334,41000.0,1.1448539722592699,0.6584897381074482,33.59246414337059,163.6178120815255,5.0,245.0,1.629890320077841,1.2050787469527346,245.0,GOOD
SYN00194,L013,194,2026-01-15 00:48:30,30.023308983063846,31.10402707552966,10.0,2.587297120086682,115.08340015036296,UAV Magnetic,41026.10592061817,41027.58729712009,-4.330539257448604,41000.0,1.1448539722592699,0.6584897381074482,31.09494961372212,162.20662732637354,5.0,245.0,1.7070164338878102,1.2579469403360315,245.0,GOOD
SYN00195,L014,195,2026-01-15 00:48:45,30.03286866167169,30.89597292447034,-10.0,3.6484214455575565,85.69539862519629,UAV Magnetic,40976.16322617214,40978.648421445556,-4.7793564945753335,41000.0,-0.2093969802150054,1.2419822651955883,-17.81543506809055,138.5721714491857,5.0,250.0,1.775770436804751,1.3060113483453093,250.0,GOOD
SYN00196,L014,196,2026-01-15 00:49:00,30.033422915298228,30.91083393526029,-8.571428571428571,3.7099435981033513,82.57601870102853,UAV Magnetic,40976.14222947445,40982.28137216953,-5.247990013407424,41000.0,-0.2093969802150054,1.2419822651955883,-17.367798246950656,135.30705953396088,5.0,250.0,1.8358151228561028,1.349088425003549,250.0,GOOD
SYN00197,L014,197,2026-01-15 00:49:15,30.033048885778392,30.925694946050243,-7.142857142857142,3.6684263214014057,86.32596577893247,UAV Magnetic,40981.16593709168,40985.81128346426,-5.734727946132008,41000.0,-0.2093969802150054,1.2419822651955883,-11.857352696990233,137.57613073419296,5.0,250.0,1.8868560011628228,1.3870136697072888,250.0,GOOD
SYN00198,L014,198,2026-01-15 00:49:30,30.033189240104928,30.940555956840193,-5.714285714285714,3.6840056516469866,89.31748352391081,UAV Magnetic,40981.98295575652,40989.39829136593,-6.237449070106859,41000.0,-0.2093969802150054,1.2419822651955883,-10.537612908183178,138.47559532536775,5.0,250.0,1.928642740278314,1.4196422554133747,250.0,GOOD
SYN00199,L014,199,2026-01-15 00:49:45,30.033132187480856,30.955416967630146,-4.285714285714286,3.677672810374809,86.53817630257572,UAV Magnetic,40988.556471727075,40992.96338709609,-6.753637243807657,41000.0,-0.2093969802150054,1.2419822651955883,-3.4479087639246018,134.01581498518996,5.0,250.0,1.9609703959461582,1.446849581697286,250.0,GOOD
SYN00200,L014,200,2026-01-15 00:50:00,30.03331273430872,30.970277978420096,-2.8571428571428568,3.697713508267747,89.85219828375422,UAV Magnetic,40990.58133887228,40996.554856365416,-7.280400801820617,41000.0,-0.2093969802150054,1.2419822651955883,-0.8962780607015475,136.88248905463783,5.0,250.0,1.9836804162550863,1.4685317505710571,250.0,GOOD
SYN00201,L014,201,2026-01-15 00:50:15,30.033698286493408,30.98513898921005,-1.4285714285714288,3.740509800768338,97.9699239155917,UAV Magnetic,40994.13026155203,41000.16908122934,-7.814496718021621,41000.0,-0.2093969802150054,1.2419822651955883,3.18674053524785,146.00469022405616,5.0,250.0,1.9966614192613545,1.4846059632437587,250.0,GOOD
SYN00202,L014,202,2026-01-15 00:50:30,30.033223729032358,31.0,0.0,3.6878339225918593,98.8797452420915,UAV Magnetic,41008.02617078389,41003.687833922595,-8.352359291763786,41000.0,-0.2093969802150054,1.2419822651955883,17.620512340845494,148.8797452420915,5.0,250.0,1.9998497392646717,1.495010836309414,250.0,GOOD
SYN00203,L014,203,2026-01-15 00:50:45,30.03342313583826,31.01486101078995,1.4285714285714288,3.7099680780468636,106.01919196541883,UAV Magnetic,41032.96049000901,41007.28139664947,-8.890133060221725,41000.0,-0.2093969802150054,1.2419822651955883,43.09260533443205,157.9844256569544,5.0,250.0,1.9932297390584475,1.4997066361549045,250.0,GOOD
SYN00204,L014,204,2026-01-15 00:51:00,30.032452285065535,31.029722021579904,2.8571428571428577,3.6022036422745485,106.02735555092384,UAV Magnetic,41061.56034834608,41010.74506078513,-9.423709591586688,41000.0,-0.2093969802150054,1.2419822651955883,72.22604020286428,158.99706478004023,5.0,250.0,1.9768338866229183,1.4986754306927204,250.0,GOOD
SYN00205,L014,205,2026-01-15 00:51:15,30.03317352964179,31.044583032369854,4.2857142857142865,3.682261790238585,112.9596288905402,UAV Magnetic,41077.218880309985,41014.39654750452,-9.948767769113658,41000.0,-0.2093969802150054,1.2419822651955883,88.4096303442949,165.48199020792597,5.0,250.0,1.9507425958850089,1.4919211578391258,250.0,GOOD
SYN00206,L014,206,2026-01-15 00:51:30,30.032887219058594,31.059444043159807,5.714285714285715,3.6504813155040745,112.73646461151786,UAV Magnetic,41058.51315794861,41017.93619560122,-10.460817135584692,41000.0,-0.2093969802150054,1.2419822651955883,70.21595734939376,163.57835281006095,5.0,250.0,1.9150838323259336,1.4794696104762424,250.0,GOOD
SYN00207,L014,207,2026-01-15 00:51:45,30.032751873909,31.074305053949757,7.142857142857142,3.635458003898844,114.52534581947397,UAV Magnetic,41034.922207678945,41021.49260086104,-10.955243832026419,41000.0,-0.2093969802150054,1.2419822651955883,47.119433776164556,163.27518086421347,5.0,250.0,1.8700324853708299,1.461368337955467,250.0,GOOD
SYN00208,L014,208,2026-01-15 00:52:00,30.032874634519267,31.08916606473971,8.571428571428573,3.6490844316386393,117.70486717190137,UAV Magnetic,41016.88112517089,41025.07765586021,-11.427358633901488,41000.0,-0.2093969802150054,1.2419822651955883,29.550466069989966,164.97382633896902,5.0,250.0,1.8158095106385772,1.4376864645183702,250.0,GOOD
SYN00209,L014,209,2026-01-15 00:52:15,30.03307068097917,31.10402707552966,10.0,3.6708455886877567,113.4538590492823,UAV Magnetic,41016.31514973305,41028.67084558869,-11.872446562827456,41000.0,-0.2093969802150054,1.2419822651955883,29.429578561068524,160.57708622529287,5.0,250.0,1.7526808462586512,1.4085144253284705,250.0,GOOD
SYN00210,L015,210,2026-01-15 00:52:30,30.043004308170786,30.89597292447034,-10.0,4.773478206957398,82.25149104485043,UAV Magnetic,40965.359014072106,40979.77347820696,-12.285817532445694,41000.0,-1.5529142706151249,-0.44485643030206257,-22.800024825752228,135.12826386883984,5.0,255.0,1.6809561085699596,1.3739636211219182,255.0,GOOD
SYN00211,L015,211,2026-01-15 00:52:45,30.042196273842826,30.91083393526029,-8.571428571428571,4.683786396553575,82.8608662897433,UAV Magnetic,40967.55121300002,40983.25521496798,-12.662857473586854,41000.0,-1.5529142706151249,-0.44485643030206257,-20.23078595669362,135.59190712267562,5.0,255.0,1.6009870735986607,1.334165992795888,255.0,GOOD
SYN00212,L015,212,2026-01-15 00:53:00,30.04268529157628,30.925694946050243,-7.142857142857142,4.738067364966934,85.22107465468454,UAV Magnetic,40975.429904274206,40986.88092450782,-12.999079376513038,41000.0,-1.5529142706151249,-0.44485643030206257,-12.015872779586099,136.47123960994503,5.0,255.0,1.5131659517625942,1.2892735175592298,255.0,GOOD
SYN00213,L015,213,2026-01-15 00:53:15,30.0424997777291,30.940555956840193,-5.714285714285714,4.717475327929814,82.72139754904524,UAV Magnetic,40975.39582603295,40990.431761042215,-13.290173686846618,41000.0,-1.5529142706151249,-0.44485643030206257,-11.758856710504952,131.87950935050216,5.0,255.0,1.4179234642640657,1.239457628569441,255.0,GOOD
SYN00214,L015,214,2026-01-15 00:53:30,30.042556172806204,30.955416967630146,-4.285714285714286,4.723735181488679,89.544204672958,UAV Magnetic,40982.00650241991,40994.00944946721,-13.532057496840789,41000.0,-1.5529142706151249,-0.44485643030206257,-4.906296513552698,137.02184335557226,5.0,255.0,1.3157267306054068,1.1849085602722296,255.0,GOOD
SYN00215,L015,215,2026-01-15 00:53:45,30.04303560737185,30.970277978420096,-2.8571428571428568,4.776952418275342,90.33419917794633,UAV Magnetic,40983.07647534089,40997.63409527542,-13.7209219848571,41000.0,-1.5529142706151249,-0.44485643030206257,-3.6474591045553475,137.36448994882997,5.0,255.0,1.2070769775880104,1.125834621943643,255.0,GOOD
SYN00216,L015,216,2026-01-15 00:54:00,30.042868168673362,30.98513898921005,-1.4285714285714288,4.758366722743315,97.39040918002337,UAV Magnetic,40988.73775609779,41001.18693815132,-13.853277573172601,41000.0,-1.5529142706151249,-0.44485643030206257,2.1461772406618898,145.4251754884878,5.0,255.0,1.0925070810311814,1.0624614022089502,255.0,GOOD
SYN00217,L015,217,2026-01-15 00:54:15,30.043156198464512,31.0,0.0,4.790338029560867,94.25341178428688,UAV Magnetic,41000.41040478562,41004.79033802956,-13.925996297359617,41000.0,-1.5529142706151249,-0.44485643030206257,13.891544652680713,144.25341178428687,5.0,255.0,0.9725789522674241,0.9950309075759824,255.0,GOOD
SYN00218,L015,218,2026-01-15 00:54:30,30.04261857547832,31.01486101078995,1.4285714285714288,4.730661878093161,101.43427887106813,UAV Magnetic,41023.05354184049,41008.30209044952,-13.93635090921431,41000.0,-1.5529142706151249,-0.44485643030206257,36.54503631940312,153.3995125626037,5.0,255.0,0.8478807822322595,0.9238006382726819,255.0,GOOD
SYN00219,L015,219,2026-01-15 00:54:45,30.042423463070236,31.029722021579904,2.8571428571428577,4.70900440079633,103.31813052053565,UAV Magnetic,41052.77584718623,41011.85186154365,-13.8820502692456,41000.0,-1.5529142706151249,-0.44485643030206257,66.21304102517747,156.28783974965202,5.0,255.0,0.7190241566649799,0.8490426049180162,255.0,GOOD
SYN00220,L015,220,2026-01-15 00:55:00,30.04259358335665,31.044583032369854,4.2857142857142865,4.727887752587938,108.18795361280101,UAV Magnetic,41054.42737594483,41015.44217346687,-13.76127062370347,41000.0,-1.5529142706151249,-0.44485643030206257,67.74379013823632,160.71031493018677,5.0,255.0,0.5866410565688894,0.7710422897813115,255.0,GOOD
SYN00221,L015,221,2026-01-15 00:55:15,30.042761639431657,31.059444043159807,5.714285714285715,4.746541976914006,112.74961264784287,UAV Magnetic,41043.512191479436,41019.03225626263,-13.572682404600585,41000.0,-1.5529142706151249,-0.44485643030206257,56.640017453733854,163.59150084638594,5.0,255.0,0.45138075864241906,0.6900975565967271,255.0,GOOD
SYN00222,L015,222,2026-01-15 00:55:30,30.042737883239653,31.074305053949757,7.142857142857142,4.743905039601306,113.42874551478857,UAV Magnetic,41028.03884149854,41022.601047896744,-13.315472238689624,41000.0,-1.5529142706151249,-0.44485643030206257,40.90945730693053,162.1785805595281,5.0,255.0,0.3139066508830101,0.6065175130960025,255.0,GOOD
SYN00223,L015,223,2026-01-15 00:55:45,30.042283482724088,31.08916606473971,8.571428571428573,4.693466582373823,113.85979956051848,UAV Magnetic,41018.58537281801,41026.122038010944,-12.989359902381803,41000.0,-1.5529142706151249,-0.44485643030206257,31.12987629009145,161.12875872758613,5.0,255.0,0.17489297898169856,0.5206213306031852,255.0,GOOD
SYN00224,L015,224,2026-01-15 00:56:00,30.042706862130885,31.10402707552966,10.0,4.740461696528272,113.6451070398424,UAV Magnetic,41018.55583880399,41029.74046169653,-12.594610013571856,41000.0,-1.5529142706151249,-0.44485643030206257,30.705592387261238,160.76833421585297,5.0,255.0,0.035021539465860604,0.432737025199011,255.0,GOOD
SYN00225,L016,225,2026-01-15 00:56:15,30.052239665021766,30.89597292447034,-10.0,5.798602817416082,84.33548679584848,UAV Magnetic,40966.88837918477,40980.79860281741,-12.132038307681038,41000.0,-2.8168293767153454,0.09981872378880724,-20.879763783760104,137.2122596198379,5.0,260.0,-0.10502166419133302,0.3432002051093673,260.0,GOOD
SYN00226,L016,226,2026-01-15 00:56:30,30.053064618429836,30.91083393526029,-8.571428571428571,5.890172645711883,81.49964537208211,UAV Magnetic,40969.19945263055,40984.46160121714,-11.603012403325504,41000.0,-2.8168293767153454,0.09981872378880724,-19.097716242333668,134.23068620501445,5.0,260.0,-0.2445497860945778,0.2523527891012524,260.0,GOOD
SYN00227,L016,227,2026-01-15 00:56:45,30.052833760978935,30.925694946050243,-7.142857142857142,5.864547468661793,85.50481001445739,UAV Magnetic,40976.42348788069,40988.00740461152,-11.009447022226384,41000.0,-2.8168293767153454,0.09981872378880724,-12.467246373297208,136.7549749697179,5.0,260.0,-0.38287850658176154,0.16054170078032937,260.0,GOOD
SYN00228,L016,228,2026-01-15 00:57:00,30.051849945497192,30.940555956840193,-5.714285714285714,5.7553439501881725,86.97067390972555,UAV Magnetic,40980.579113746244,40991.46962966447,-10.353793687651962,41000.0,-2.8168293767153454,0.09981872378880724,-8.967273842314576,136.12878571118247,5.0,260.0,-0.5193293884892933,0.06811754377630072,260.0,GOOD
SYN00229,L016,229,2026-01-15 00:57:15,30.052053859006744,30.955416967630146,-4.285714285714286,5.777978349748558,88.82849010931601,UAV Magnetic,40983.065181555496,40995.063692635464,-9.639024985166056,41000.0,-2.8168293767153454,0.09981872378880724,-7.195974735547175,136.30612879193026,5.0,260.0,-0.6532332045665652,-0.024566737124860794,260.0,GOOD
SYN00230,L016,230,2026-01-15 00:57:30,30.051630054091326,30.970277978420096,-2.8571428571428568,5.730936004137045,92.33401198151199,UAV Magnetic,40989.3553318609,40998.588078861285,-8.86861352809985,41000.0,-2.8168293767153454,0.09981872378880724,-1.6762358872114833,139.36430275239562,5.0,260.0,-0.7839332197201522,-0.11715720378894787,260.0,GOOD
SYN00231,L016,231,2026-01-15 00:57:45,30.051944553186054,30.98513898921005,-1.4285714285714288,5.765845403651986,95.48612412399183,UAV Magnetic,40993.89581466873,41002.19441683222,-8.046505827321923,41000.0,-2.8168293767153454,0.09981872378880724,2.042139219836421,143.52089043245627,5.0,260.0,-0.9107884119898197,-0.209300276334908,260.0,GOOD
SYN00232,L016,232,2026-01-15 00:58:00,30.0522711521113,31.0,0.0,5.802097884354139,102.9097270285913,UAV Magnetic,41002.32972982619,41005.802097884356,-7.177091319927553,41000.0,-2.8168293767153454,0.09981872378880724,9.606639869907262,152.9097270285913,5.0,260.0,-1.0331766164590899,-0.3006440833681535,260.0,GOOD
SYN00233,L016,233,2026-01-15 00:58:15,30.05259196242384,31.01486101078995,1.4285714285714288,5.837707829046055,102.61181288898085,UAV Magnetic,41021.96161859772,41009.40913640047,-6.265166863798618,41000.0,-2.8168293767153454,0.09981872378880724,28.326604185309,154.57704658051642,5.0,260.0,-1.1504975766808159,-0.39083980568958565,260.0,GOOD
SYN00234,L016,234,2026-01-15 00:58:30,30.05189468766397,31.029722021579904,2.8571428571428577,5.760310330700781,105.8666392003538,UAV Magnetic,41041.09405560805,41012.90316747355,-5.315897054026016,41000.0,-2.8168293767153454,0.09981872378880724,46.509771385866365,158.83634842947018,5.0,260.0,-1.2621758886521048,-0.4795430083490593,260.0,GOOD
